found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,in_common_v5,sharpness
Euclid VIS,VIS_101542817_0845684,150.00666177927718,2.061499843842606,0.7729182243347168,0.061506833881139755,45.21980285644531,101542817,False,True,True,True,False,False,True,True,True,True,0.6860426664352417
JWST F115W,F115W_B2_0774361,150.04869884362526,2.5327187967217273,-3.6133999824523926,1.3485292196273804,45.20978546142578,B2,False,True,False,True,False,True,False,True,True,True,0.6688317656517029
JWST F115W,F115W_A7_0472592,149.89696096885805,1.9396221891786043,-3.632406711578369,1.3372673988342285,45.20524597167969,A7,False,True,False,True,True,True,True,True,True,True,0.5604228973388672
JWST F115W,F115W_B5_0945007,150.52435161423952,2.318319021642659,-3.2032532691955566,1.388005018234253,45.2034912109375,B5,False,True,False,True,True,True,False,True,True,True,0.6202220916748047
JWST F115W,F115W_A8_0554825,149.99935074974908,1.9693813970478442,-3.59501314163208,1.345329761505127,45.2034797668457,A8,False,True,False,True,True,True,False,True,True,True,0.671463131904602
JWST F115W,F115W_A2_0162035,150.0195854779657,2.1605874693042924,-3.1842966079711914,1.3344594240188599,45.20039367675781,A2,False,True,False,True,False,True,True,True,True,True,0.5868619680404663
Euclid VIS,VIS_101544257_1213772,150.08082454288748,2.2789138447106874,0.8134501576423645,0.05637376010417938,45.200340270996094,101544257,False,True,True,True,False,False,True,True,True,True,0.6653715372085571
Euclid VIS,VIS_101544256_1157895,149.94321365394833,2.299203438627497,0.6870545148849487,0.05126563087105751,45.19948959350586,101544256,False,True,True,True,False,False,True,True,True,True,0.6399561166763306
JWST F115W,F115W_A2_0198571,150.01609588070107,2.2459692630334542,-3.3341357707977295,1.3343911170959473,45.19807815551758,A2,False,True,False,True,True,True,True,True,True,True,0.617744505405426
JWST F115W,F115W_B4_0906495,150.42131362530174,2.4357098391146472,-2.921379804611206,1.3389270305633545,45.197933197021484,B4,False,True,False,True,True,True,True,True,True,True,0.6647675037384033
Euclid VIS,VIS_101544257_1189729,150.01811870876378,2.119554186413505,0.21289490163326263,0.05636277049779892,45.1915283203125,101544257,True,True,True,True,False,False,True,True,True,True,0.6151865124702454
Euclid VIS,VIS_101545697_1541576,150.0203765868571,2.442622352455931,0.2492673695087433,0.0648084506392479,45.18632125854492,101545697,False,True,True,True,False,False,True,True,True,True,0.614848792552948
Euclid VIS,VIS_101545698_1588475,150.28122083627025,2.5248075455734016,0.4966530501842499,0.07207261025905609,45.17582702636719,101545698,True,True,True,True,False,False,True,True,True,True,0.6466513872146606
Euclid VIS,VIS_101545697_1550661,150.0483585215743,2.516446205720747,-0.23447853326797485,0.06478454172611237,45.16965103149414,101545697,True,True,True,True,False,False,False,True,True,True,0.6285892128944397
JWST F115W,F115W_B2_0784594,150.09335374257196,2.5451669269475725,-3.645376682281494,1.3470944166183472,45.16168212890625,B2,False,True,False,True,True,True,True,True,True,True,0.6170604228973389
Euclid VIS,VIS_101544258_1262938,150.35746282802788,2.2654677539695065,0.059026822447776794,0.06277727335691452,45.161495208740234,101544258,False,True,True,True,False,False,False,True,True,True,0.6225468516349792
JWST F115W,F115W_B9_1180762,150.34662644167966,2.1703170529608435,-3.3290646076202393,1.3191492557525635,45.15270233154297,B9,False,True,False,True,False,True,False,True,True,True,0.6105145812034607
JWST F115W,F115W_B4_0878120,150.28070591026537,2.3681114472097486,-3.2579774856567383,1.3374687433242798,45.148704528808594,B4,False,True,False,True,False,True,True,True,True,True,0.6828614473342896
Euclid VIS,VIS_101545697_1560608,150.16944331186755,2.591986875045946,0.7414816617965698,0.06474366784095764,45.141151428222656,101545697,False,True,True,True,False,False,True,True,True,True,0.6620585918426514
Euclid VIS,VIS_101542817_0850299,150.10308186263774,2.099690277675209,0.2866881191730499,0.06139629706740379,45.1385383605957,101542817,True,True,True,True,False,False,True,True,True,True,0.5949713587760925
Euclid VIS,VIS_101545698_1576922,150.38100905679656,2.4328145692722853,0.08888866752386093,0.07201098650693893,45.13719940185547,101545698,False,True,True,True,False,False,True,True,True,True,0.6696905493736267
Euclid VIS,VIS_101545697_1540283,149.99060364831092,2.4315163152993207,-0.12244928628206253,0.06473119556903839,45.1324577331543,101545697,False,True,True,True,False,False,False,True,True,True,0.6692532300949097
Euclid VIS,VIS_101545698_1571290,150.45906644511942,2.3902042756504684,0.4886387586593628,0.07200169563293457,45.13137435913086,101545698,True,True,True,True,False,False,False,True,True,True,0.6766563653945923
JWST F115W,F115W_B5_0969954,150.56291927836796,2.436019398603635,-3.3256258964538574,1.3856314420700073,45.126190185546875,B5,False,True,False,True,True,True,True,True,True,True,0.6064330339431763
JWST F115W,F115W_A5_0376683,150.34816771342386,2.062802095866017,-3.2173376083374023,1.3600530624389648,45.11907196044922,A5,False,True,False,True,True,True,True,True,True,True,0.6522415280342102
Euclid VIS,VIS_101544257_1189067,150.07197414697188,2.1151647070818345,0.35090285539627075,0.056251104921102524,45.101993560791016,101544257,True,True,True,True,False,False,False,True,True,True,0.6876925826072693
JWST F115W,F115W_A3_0237655,150.07491935158063,2.1297440924712,-3.3703863620758057,1.309465765953064,45.099788665771484,A3,False,True,False,True,False,True,False,True,True,True,0.6824039220809937
Euclid VIS,VIS_101542816_0774015,149.80314029414404,2.0066230019906954,-0.1646309345960617,0.06402084976434708,45.098777770996094,101542816,False,True,True,True,False,False,True,True,True,True,0.5855344533920288
Euclid VIS,VIS_101544258_1249478,150.3650926042532,2.1674226383102795,-0.0418359711766243,0.06268928945064545,45.09819793701172,101544258,True,True,True,True,False,False,True,True,True,True,0.5999462008476257
JWST F115W,F115W_A3_0224413,150.07189958792827,2.0908044632722285,-3.108156204223633,1.3093687295913696,45.09644317626953,A3,False,True,False,True,False,True,False,True,True,True,0.6867349147796631
Euclid VIS,VIS_101545697_1562439,150.13404074506823,2.605639612922645,0.7739665508270264,0.06467506289482117,45.093318939208984,101545697,False,True,True,True,False,False,True,True,True,True,0.697502613067627
Euclid VIS,VIS_101545696_1454587,149.91305864405408,2.380405877261365,-0.3066091239452362,0.06294087320566177,45.08968734741211,101545696,True,True,True,True,False,False,True,True,True,True,0.6282804012298584
JWST F115W,F115W_A10_0088971,150.24815293228724,1.8240145024155814,-3.079224109649658,1.3332628011703491,45.07815933227539,A10,False,True,False,True,True,True,False,True,True,True,0.6551608443260193
JWST F115W,F115W_A8_0528369,149.93814538897146,1.8860190711987346,-2.9651763439178467,1.3415933847427368,45.077938079833984,A8,False,True,False,True,False,True,True,True,True,True,0.6271498799324036
JWST F115W,F115W_B4_0889956,150.3463673832976,2.4041818821415393,-3.6771466732025146,1.3353424072265625,45.076927185058594,B4,False,True,False,True,True,True,True,True,True,True,0.6682087779045105
Euclid VIS,VIS_101542817_0827249,149.9684014732401,1.9137082340083578,0.07516580820083618,0.06129978597164154,45.06758117675781,101542817,True,True,True,True,False,False,False,True,True,True,0.581946849822998
Euclid VIS,VIS_101545698_1574148,150.37518201031637,2.4124543010148862,0.3384155035018921,0.07189362496137619,45.063636779785156,101545698,False,True,True,True,False,False,True,True,True,True,0.6500236988067627
Euclid VIS,VIS_101544257_1192033,150.11015369970724,2.1353082498832947,0.8680747747421265,0.0561821311712265,45.04669189453125,101544257,True,True,True,True,False,False,True,True,True,True,0.6729598641395569
Euclid VIS,VIS_101544256_1170929,149.97806751214063,2.3541348126001744,1.006696343421936,0.051074303686618805,45.03080368041992,101544256,True,True,True,True,False,False,False,True,True,True,0.6835861802101135
JWST F115W,F115W_B8_1153995,150.25169916058863,2.337166304031771,-2.9112939834594727,1.2999569177627563,45.03060531616211,B8,False,True,False,True,True,True,True,True,True,True,0.5894044041633606
JWST F115W,F115W_A7_0493825,149.90000572576503,2.011972296620466,-3.6898393630981445,1.3320895433425903,45.03021240234375,A7,False,True,False,True,True,True,True,True,True,True,0.6036714911460876
Euclid VIS,VIS_101542817_0839227,150.1841361846865,2.0094367438448493,0.45765504240989685,0.061244331300258636,45.02680969238281,101542817,True,True,True,True,False,False,False,True,True,True,0.5778601765632629
JWST F115W,F115W_B6_1028432,149.8985670658695,2.4730608132606817,-3.722705602645874,1.341112732887268,45.021121978759766,B6,False,True,False,True,True,True,False,True,True,True,0.5978634357452393
JWST F115W,F115W_B9_1217462,150.33536403710733,2.304475673946128,-3.58066987991333,1.3152210712432861,45.018245697021484,B9,False,True,False,True,True,True,False,True,True,True,0.6906381249427795
JWST F115W,F115W_A8_0550041,150.02546067331733,1.9408001559796502,-3.5498979091644287,1.339660406112671,45.01298904418945,A8,False,True,False,True,True,True,True,True,True,True,0.5796882510185242
JWST F115W,F115W_A9_0623361,150.22354271839592,1.9220912262324197,-3.689056634902954,1.3295506238937378,45.01039505004883,A9,False,True,False,True,True,True,True,True,True,True,0.6876282691955566
JWST F115W,F115W_B10_0711890,150.4153614830622,2.171040083565493,-3.6125564575195312,1.3681907653808594,45.00788879394531,B10,False,True,False,True,True,True,True,True,True,True,0.6354798078536987
Euclid VIS,VIS_101545699_1612189,150.54653108115266,2.413309554015977,0.07988525927066803,0.09651444107294083,44.998748779296875,101545699,True,True,True,True,False,False,True,True,True,True,0.658744752407074
JWST F115W,F115W_B5_0940073,150.45210108132133,2.3081287759673934,-3.5829248428344727,1.3814854621887207,44.99116897583008,B5,False,True,False,True,True,True,False,True,True,True,0.6548501253128052
JWST F115W,F115W_B4_0880405,150.35500985578724,2.3586956548061457,-3.52264404296875,1.3327561616897583,44.9896240234375,B4,False,True,False,True,False,True,True,True,True,True,0.6659801602363586
Euclid VIS,VIS_101542818_0935896,150.39284947336756,2.079571258960751,0.4986457824707031,0.06882674992084503,44.978248596191406,101542818,True,True,True,True,False,False,True,True,True,True,0.6564105153083801
Euclid VIS,VIS_101544258_1248408,150.38125142757215,2.161440382814778,0.7122540473937988,0.06252060830593109,44.97685241699219,101544258,False,True,True,True,False,False,True,True,True,True,0.6541011929512024
Euclid VIS,VIS_101542816_0751715,149.92726301445077,1.9413672798025652,0.25124481320381165,0.0638420432806015,44.97282028198242,101542816,True,True,True,True,False,False,True,True,True,True,0.6763898730278015
JWST F115W,F115W_A8_0538482,150.05872385303374,1.8876747597803971,-3.198439836502075,1.3383787870407104,44.96992492675781,A8,False,True,False,True,False,True,True,True,True,True,0.6288238763809204
JWST F115W,F115W_A9_0588107,150.21390186285262,1.7883744744288645,-3.147735357284546,1.3283510208129883,44.969783782958984,A9,False,True,False,True,True,True,True,True,True,True,0.5648455023765564
Euclid VIS,VIS_101544258_1275126,150.26188345097046,2.3483067432551703,0.12931838631629944,0.0625089779496193,44.968482971191406,101544258,False,True,True,True,False,False,False,True,True,True,0.6422844529151917
Euclid VIS,VIS_101545698_1582329,150.44257524358298,2.476409626271285,0.0017664062324911356,0.0717330127954483,44.96296310424805,101545698,True,True,True,True,False,False,True,True,True,True,0.6005117297172546
Euclid VIS,VIS_101547136_1898987,150.03816203888903,2.62634524273802,-0.508770227432251,0.08661961555480957,44.96048355102539,101547136,True,True,True,True,False,False,True,True,True,True,0.6591953039169312
Euclid VIS,VIS_101545698_1590923,150.31921405130825,2.545196764117918,0.16518725454807281,0.07172664999961853,44.9589729309082,101545698,True,True,True,True,False,False,True,True,True,True,0.6210573315620422
Euclid VIS,VIS_101544257_1212546,150.0969851026397,2.2702217767019675,0.7863794565200806,0.0560685396194458,44.95561218261719,101544257,True,True,True,True,False,False,False,True,True,True,0.6627757549285889
JWST F115W,F115W_A4_0320554,150.21704333501143,2.0914505548666398,-2.2310867309570312,1.3271678686141968,44.95124053955078,A4,False,True,False,True,False,True,True,True,True,True,0.6894856095314026
JWST F115W,F115W_B3_0846686,150.31118725928795,2.4787663826251247,-2.885962724685669,1.3272883892059326,44.94447708129883,B3,False,True,False,True,True,True,True,True,True,True,0.632635772228241
Euclid VIS,VIS_101542817_0834261,149.94490606860057,1.9706333036089603,0.8509327173233032,0.06113002449274063,44.942771911621094,101542817,True,True,True,True,False,False,True,True,True,True,0.6903510689735413
JWST F115W,F115W_B4_0883503,150.29926685706263,2.393790148763503,-3.152559757232666,1.330837368965149,44.92485046386719,B4,False,True,False,True,False,True,False,True,True,True,0.6360519528388977
Euclid VIS,VIS_101542818_0913168,150.28474063951217,2.0131427235886936,0.6925204396247864,0.06873629987239838,44.91913986206055,101542818,True,True,True,True,False,False,True,True,True,True,0.679825484752655
JWST F115W,F115W_B4_0889223,150.4219197224336,2.369752744797075,-3.513134002685547,1.3304067850112915,44.910316467285156,B4,False,True,False,True,True,True,True,True,True,True,0.6348079442977905
JWST F115W,F115W_A9_0593379,150.12207062039764,1.8475562234181244,-3.256605863571167,1.326573133468628,44.90959548950195,A9,False,True,False,True,True,True,False,True,True,True,0.654583752155304
JWST F115W,F115W_A9_0589660,150.21920562087013,1.7987166686440843,-3.427863597869873,1.3265599012374878,44.90914535522461,A9,False,True,False,True,True,True,True,True,True,True,0.6038569808006287
JWST F115W,F115W_A6_0417170,149.77845423334907,2.0084712153029614,-3.2603085041046143,1.3246195316314697,44.908504486083984,A6,False,True,False,True,True,True,True,True,True,True,0.6168538331985474
Euclid VIS,VIS_101547135_1796777,149.93857945692906,2.6424411939547694,-0.306551069021225,0.07818643003702164,44.89741897583008,101547135,False,True,True,True,False,False,True,True,True,True,0.6121081113815308
Euclid VIS,VIS_101545698_1573995,150.3230706646764,2.4112730144145003,0.6581515073776245,0.07160987704992294,44.885780334472656,101545698,True,True,True,True,False,False,False,True,True,True,0.6745517253875732
Euclid VIS,VIS_101541378_0552569,150.31406647124072,1.8872761134383707,0.1562371850013733,0.09713511914014816,44.88493728637695,101541378,False,True,True,True,False,False,True,True,True,True,0.6945040225982666
JWST F115W,F115W_A1_0028945,149.83079094688577,2.193981324802568,-3.154621124267578,1.2661606073379517,44.88020706176758,A1,False,True,False,True,True,True,True,True,True,True,0.6170878410339355
Euclid VIS,VIS_101542818_0910049,150.37925813235069,2.005698869745401,0.4072120785713196,0.0686754658818245,44.87938690185547,101542818,True,True,True,True,False,False,True,True,True,True,0.6566150784492493
JWST F115W,F115W_A1_0048727,149.90736187159243,2.227340376474155,-3.3721134662628174,1.2660924196243286,44.87779235839844,A1,False,True,False,True,False,True,True,True,True,True,0.6359761357307434
JWST F115W,F115W_A7_0494463,149.91012334108314,2.01181953736027,-3.5356698036193848,1.3274250030517578,44.872528076171875,A7,False,True,False,True,True,True,True,True,True,True,0.6826682090759277
JWST F115W,F115W_A8_0559898,150.07853065310488,1.9678038312435524,-3.651031970977783,1.3348969221115112,44.852935791015625,A8,False,True,False,True,True,True,True,True,True,True,0.6036179661750793
Euclid VIS,VIS_101544257_1229222,150.0160976162123,2.3822552766392584,0.1728394478559494,0.05593899264931679,44.851741790771484,101544257,True,True,True,True,False,False,True,True,True,True,0.6464570760726929
JWST F115W,F115W_A9_0593756,150.1382827565987,1.8440557472098003,-3.5920867919921875,1.3248127698898315,44.849998474121094,A9,False,True,False,True,True,True,False,True,True,True,0.5754792094230652
Euclid VIS,VIS_101544257_1217823,149.97782638616044,2.307140375341459,1.0167204141616821,0.05592745542526245,44.842491149902344,101544257,True,True,True,True,False,False,False,True,True,True,0.6825515031814575
JWST F115W,F115W_B8_1122011,150.0953205612269,2.287219629044993,-2.611358165740967,1.2941880226135254,44.830772399902344,B8,False,True,False,True,False,True,True,True,True,True,0.666832685470581
JWST F115W,F115W_B10_0710448,150.37261531682296,2.1752106965995606,-3.1600470542907715,1.3624159097671509,44.81791687011719,B10,False,True,False,True,False,True,True,True,True,True,0.6239847540855408
Euclid VIS,VIS_101542818_0942053,150.25171165994365,2.1302555018830267,-0.09134458005428314,0.0685807392001152,44.817481994628906,101542818,True,True,True,True,False,False,True,True,True,True,0.6552608013153076
Euclid VIS,VIS_101544257_1219025,150.1118485904093,2.3150512168271886,1.068925380706787,0.055895186960697174,44.816619873046875,101544257,True,True,True,True,False,False,False,True,True,True,0.6953344941139221
JWST F115W,F115W_A5_0362710,150.35800414267692,2.0006813237109276,-2.7411246299743652,1.3507825136184692,44.811527252197266,A5,False,True,False,True,True,True,True,True,True,True,0.6674724817276001
Euclid VIS,VIS_101544258_1252260,150.3565996560371,2.1834585867344147,0.7102190852165222,0.06229052692651749,44.81133270263672,101544258,False,True,True,True,False,False,True,True,True,True,0.6487666964530945
JWST F115W,F115W_A5_0355020,150.3010576806448,1.9782843137328503,-3.643611431121826,1.3506817817687988,44.80818557739258,A5,False,True,False,True,False,True,False,True,True,True,0.6470522880554199
JWST F115W,F115W_A4_0300104,150.1789601815054,2.036827852638026,-3.6922085285186768,1.3225058317184448,44.7933349609375,A4,False,True,False,True,True,True,False,True,True,True,0.6541728973388672
JWST F115W,F115W_A10_0079012,150.30141219158037,1.751081358145763,-3.6480917930603027,1.3246887922286987,44.78826904296875,A10,False,True,False,True,True,True,True,True,True,True,0.5974498987197876
JWST F115W,F115W_A8_0524191,150.0576353701515,1.8303704390874298,-3.2209458351135254,1.3328726291656494,44.78491973876953,A8,False,True,False,True,True,True,True,True,True,True,0.6198554039001465
JWST F115W,F115W_B6_0986249,149.93302479300888,2.2954604411665844,-3.340208053588867,1.3338905572891235,44.7786750793457,B6,False,True,False,True,True,True,False,True,True,True,0.6185488700866699
JWST F115W,F115W_B8_1150824,150.13782042111805,2.3640106254636084,-3.2586441040039062,1.2926254272460938,44.776641845703125,B8,False,True,False,True,False,True,False,True,True,True,0.6562626361846924
JWST F115W,F115W_B7_1082521,150.05225429326728,2.383792526747909,-3.609071731567383,1.3185514211654663,44.76935958862305,B7,False,True,False,True,False,True,True,True,True,True,0.6780983805656433
JWST F115W,F115W_B7_1068672,149.97162980030276,2.3665672535886477,-3.6492297649383545,1.3183687925338745,44.76315689086914,B7,False,True,False,True,True,True,True,True,True,True,0.6325421333312988
Euclid VIS,VIS_101544258_1276192,150.4430588966701,2.3561562351529606,0.1469702571630478,0.06222034990787506,44.76084899902344,101544258,True,True,True,True,False,False,False,True,True,True,0.6597144603729248
Euclid VIS,VIS_101545696_1479939,149.90065059500319,2.495744757719815,0.33141130208969116,0.06247955560684204,44.75920867919922,101545696,True,True,True,True,False,False,True,True,True,True,0.672940194606781
JWST F115W,F115W_A1_0063876,149.83277703156352,2.305869014432148,-3.093824863433838,1.2627391815185547,44.758934020996094,A1,False,True,False,True,False,True,True,True,True,True,0.6328752636909485
Euclid VIS,VIS_101542816_0779203,149.74748965442177,2.0485101007711815,0.45148736238479614,0.0635366290807724,44.75767517089844,101542816,True,True,True,True,False,False,True,True,True,True,0.6557308435440063
Euclid VIS,VIS_101541377_0532638,150.04599830606142,1.873023240065457,-0.35415053367614746,0.10932201147079468,44.757568359375,101541377,False,True,True,True,False,False,True,True,True,True,0.5922125577926636
Euclid VIS,VIS_101544257_1190762,150.12356373710827,2.1266148112484244,0.4740268290042877,0.055815599858760834,44.7528076171875,101544257,False,True,True,True,False,False,True,True,True,True,0.6989102959632874
Euclid VIS,VIS_101545697_1537932,150.2461779257011,2.4120282729511118,0.6709033846855164,0.06418436020612717,44.75118637084961,101545697,True,True,True,True,False,False,True,True,True,True,0.6879125833511353
Euclid VIS,VIS_101545697_1542602,149.9893484103038,2.4514450571754836,-0.3982776403427124,0.06417955458164215,44.74783706665039,101545697,True,True,True,True,False,False,True,True,True,True,0.5762389898300171
JWST F115W,F115W_B1_0655054,149.90893661535281,2.539349532773267,-2.977806568145752,1.3370226621627808,44.731685638427734,B1,False,True,False,True,False,True,True,True,True,True,0.6077277064323425
Euclid VIS,VIS_101542816_0783191,149.913679208139,2.0834716521390106,-0.2154029905796051,0.0634952187538147,44.7285041809082,101542816,True,True,True,True,False,False,True,True,True,True,0.5557408332824707
JWST F115W,F115W_A9_0614793,150.11335176981189,1.921261429109374,-2.976339340209961,1.3212040662765503,44.72782897949219,A9,False,True,False,True,False,True,True,True,True,True,0.6710000038146973
Euclid VIS,VIS_101545696_1483545,149.9323194362899,2.507084413144384,0.1390436887741089,0.062429651618003845,44.72345733642578,101545696,True,True,True,True,False,False,True,True,True,True,0.661989152431488
JWST F115W,F115W_B3_0839577,150.24355512812357,2.4759181765741247,-3.128286600112915,1.3204666376113892,44.71348190307617,B3,False,True,False,True,False,True,True,True,True,True,0.6768213510513306
Euclid VIS,VIS_101544258_1250693,150.45981378250914,2.1740472866599623,-0.28582027554512024,0.06214596703648567,44.70733642578125,101544258,True,True,True,True,False,False,True,True,True,True,0.5792644619941711
JWST F115W,F115W_A2_0135877,149.96041080061374,2.099945221558698,-2.161701202392578,1.3198246955871582,44.704689025878906,A2,False,True,False,True,False,True,True,True,True,True,0.6808626055717468
JWST F115W,F115W_A6_0431650,149.81321117064599,2.042815397004082,-2.787579298019409,1.3183118104934692,44.69465255737305,A6,False,True,False,True,True,True,True,True,True,True,0.6527981758117676
JWST F115W,F115W_A1_0017690,149.75815171976768,2.181248662300851,-3.421624183654785,1.2609130144119263,44.6942024230957,A1,False,True,False,True,False,True,True,True,True,True,0.5511142015457153
Euclid VIS,VIS_101544256_1137536,149.79591418049156,2.1703944724735758,1.0322723388671875,0.05069059133529663,44.6924934387207,101544256,False,True,True,True,False,False,True,True,True,True,0.6678420901298523
Euclid VIS,VIS_101542816_0768949,149.83403487176426,1.9715716788458502,0.5901013016700745,0.06343995779752731,44.6895751953125,101542816,True,True,True,True,False,False,False,True,True,True,0.6210262179374695
Euclid VIS,VIS_101544256_1152486,149.85776760070553,2.2671538499357453,0.861608624458313,0.050678275525569916,44.681636810302734,101544256,False,True,True,True,False,False,True,True,True,True,0.6304490566253662
JWST F115W,F115W_A8_0544400,149.99629015060106,1.937336805557138,-2.715149164199829,1.3297176361083984,44.67890930175781,A8,False,True,False,True,True,True,False,True,True,True,0.6795735955238342
Euclid VIS,VIS_101544256_1141272,149.93799979332726,2.194912698048414,-0.06416743248701096,0.05067025497555733,44.674564361572266,101544256,True,True,True,True,False,False,False,True,True,True,0.6132444739341736
Euclid VIS,VIS_101544256_1154953,149.8916157917889,2.2823061100042628,1.0845348834991455,0.05066439509391785,44.669395446777344,101544256,True,True,True,True,False,False,True,True,True,True,0.6863416433334351
Euclid VIS,VIS_101545698_1568114,150.35192316600688,2.3631603569459876,0.6089087724685669,0.07126122713088989,44.66724395751953,101545698,True,True,True,True,False,False,True,True,True,True,0.696784496307373
Euclid VIS,VIS_101544257_1188181,150.09618435990885,2.108513164872377,0.844517707824707,0.05570550635457039,44.66453552246094,101544257,True,True,True,True,False,False,True,True,True,True,0.6684083342552185
Euclid VIS,VIS_101544257_1213247,150.0522135335013,2.275306513427183,0.4270346462726593,0.055696744471788406,44.657508850097656,101544257,False,True,True,True,False,False,False,True,True,True,0.6820321083068848
Euclid VIS,VIS_101545698_1569878,150.45280722485816,2.3784594905313776,0.17555516958236694,0.07124555855989456,44.65742111206055,101545698,True,True,True,True,False,False,False,True,True,True,0.6538460850715637
Euclid VIS,VIS_101541378_0552272,150.36736162978085,1.884332901262246,-0.055359356105327606,0.09663430601358414,44.65351867675781,101541378,False,True,True,True,False,False,True,True,True,True,0.6424580216407776
Euclid VIS,VIS_101541378_0542017,150.24874202340425,1.8242248121365436,-0.41977840662002563,0.09662573039531708,44.64955520629883,101541378,True,True,True,True,False,False,False,True,True,True,0.6912518739700317
Euclid VIS,VIS_101545696_1472272,149.9909913477229,2.4720159075842636,0.721862256526947,0.06231965124607086,44.6446533203125,101545696,True,True,True,True,False,False,True,True,True,True,0.687289834022522
Euclid VIS,VIS_101544258_1248125,150.28360215905656,2.160255356634316,0.6941720843315125,0.0620531365275383,44.64055633544922,101544258,True,True,True,True,False,False,False,True,True,True,0.6732986569404602
JWST F115W,F115W_A1_0051291,149.8781971051614,2.246172710440321,-2.84049654006958,1.259387493133545,44.64012908935547,A1,False,True,False,True,False,True,True,True,True,True,0.6394381523132324
JWST F115W,F115W_A5_0378387,150.42143341593533,2.045090456981243,-2.919572353363037,1.345444917678833,44.634456634521484,A5,False,True,False,True,True,True,True,True,True,True,0.6669995784759521
JWST F115W,F115W_A7_0475580,149.89538728932698,1.9587112686714703,-3.678347587585449,1.3203002214431763,44.631683349609375,A7,False,True,False,True,True,True,True,True,True,True,0.5708047151565552
Euclid VIS,VIS_101542816_0782805,149.73973481391965,2.0798245892600002,0.25726890563964844,0.06333741545677185,44.617340087890625,101542816,True,True,True,True,False,False,True,True,True,True,0.6627771854400635
JWST F115W,F115W_A8_0568191,150.05375667906384,2.012118307046012,-3.584796905517578,1.3274118900299072,44.601436614990234,A8,False,True,False,True,True,True,False,True,True,True,0.5670878291130066
Euclid VIS,VIS_101544256_1129538,149.94908655373317,2.1181067350414677,0.9136531352996826,0.05057917535305023,44.594261169433594,101544256,True,True,True,True,False,False,True,True,True,True,0.6565543413162231
Euclid VIS,VIS_101544257_1190581,150.09253640606462,2.125333387259662,0.793214738368988,0.055617280304431915,44.59379577636719,101544257,True,True,True,True,False,False,True,True,True,True,0.6408931612968445
JWST F115W,F115W_B7_1052058,149.95407730810388,2.3101119473995744,-3.4608354568481445,1.3131822347640991,44.587059020996094,B7,False,True,False,True,False,True,False,True,True,True,0.6301171183586121
JWST F115W,F115W_B4_0914965,150.32243589388864,2.5044865330025443,-3.673246383666992,1.3205385208129883,44.57719421386719,B4,False,True,False,True,True,True,True,True,True,True,0.5693813562393188
Euclid VIS,VIS_101544258_1258265,150.31850542382887,2.228393456500192,0.8280181884765625,0.06195676699280739,44.57122802734375,101544258,True,True,True,True,False,False,True,True,True,True,0.6833359003067017
JWST F115W,F115W_B8_1122495,150.10670190360156,2.286716492749571,-2.8584494590759277,1.286326289176941,44.558441162109375,B8,False,True,False,True,False,True,False,True,True,True,0.6549221277236938
JWST F115W,F115W_A10_0113006,150.33398897747105,1.8963406840877384,-3.000880479812622,1.3178905248641968,44.55841827392578,A10,False,True,False,True,False,True,False,True,True,True,0.643520712852478
Euclid VIS,VIS_101545697_1538685,150.0971477984526,2.418360937547931,0.5471670031547546,0.06390684843063354,44.55769729614258,101545697,False,True,True,True,False,False,True,True,True,True,0.6272593140602112
JWST F115W,F115W_B7_1098741,150.02785567518396,2.4452342472917064,-3.571547508239746,1.3122233152389526,44.55449676513672,B7,False,True,False,True,True,True,True,True,True,True,0.68244868516922
Euclid VIS,VIS_101544256_1128962,149.73389397782816,2.1145688199621278,0.601384162902832,0.050531838089227676,44.55252456665039,101544256,False,True,True,True,False,False,False,True,True,True,0.6695420145988464
Euclid VIS,VIS_101544258_1264800,150.46608151615806,2.2794307249335306,0.7129373550415039,0.06192810460925102,44.55060958862305,101544258,True,True,True,True,False,False,True,True,True,True,0.6780243515968323
JWST F115W,F115W_B5_0951095,150.50498430081737,2.367457914584379,-2.7283952236175537,1.3679556846618652,44.550540924072266,B5,False,True,False,True,True,True,True,True,True,True,0.6861304640769958
Euclid VIS,VIS_101545697_1551763,150.18114590009642,2.5249120106975087,0.7576850652694702,0.06388554722070694,44.5428466796875,101545697,False,True,True,True,False,False,True,True,True,True,0.6935580968856812
Euclid VIS,VIS_101542818_0940198,150.3423362588531,2.114776732859561,0.5552842617034912,0.06814898550510406,44.53533172607422,101542818,False,True,True,True,False,False,False,True,True,True,0.6636527180671692
Euclid VIS,VIS_101545696_1496090,149.90014296797696,2.5393353196565354,0.8065028190612793,0.06216646358370781,44.534912109375,101545696,False,True,True,True,False,False,True,True,True,True,0.6927928328514099
JWST F115W,F115W_A3_0218597,150.15302977715191,2.044538782573729,-3.3901121616363525,1.2930433750152588,44.534175872802734,A3,False,True,False,True,True,True,True,True,True,True,0.6096622347831726
Euclid VIS,VIS_101545698_1579270,150.2415865597702,2.4523500511500806,0.007725909817963839,0.0710444524884224,44.531368255615234,101545698,True,True,True,True,False,False,True,True,True,True,0.6868528723716736
